,Item_Weight,Item_Visibility,Item_MRP,Low Fat,Regular,High,Medium,Small,Tier 1,Tier 2,Tier 3,Supermarket Type1,Supermarket Type2,Outlet_Identifier,Item_Type,Outlet_Establishment_Year,Item_Outlet_Sales_Prediction
1690,11.5,0.125498428,99.7358,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,5.0,1.0,1582.9471708765418
1691,17.6,0.041346719,37.819,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,611.4995378638905
1693,12.85,0.033355494,198.5768,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,14.0,4.0,2980.1650917541106
1694,14.3,0.122548032,122.173,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,2007.0703105692874
1695,12.6,0.024232347,36.1874,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,12.0,2.0,636.8807992863995
1697,6.825,0.046707264,151.9998,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,13.0,3.0,2570.1287467757234
1698,20.7,0.0,118.6466,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,9.0,3.0,2090.2678631409894
1699,10.195,0.051741591,35.2558,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,14.0,1.0,610.9605714957229
1700,5.905,0.045643611,222.0456,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,1.0,3751.6782200157027
1702,10.895,0.026989658,107.728,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,4.0,1448.655656638622
1704,6.405,0.136300946,126.0678,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,13.0,2.0,1990.242789877053
1705,12.5,0.018833177,97.8384,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,4.0,3.0,1608.8704628201026
1707,5.19,0.042585419,196.911,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,13.0,2.0,3276.3427077522506
1709,9.035,0.173436917,150.0708,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,9.0,1.0,2485.82776002319
1711,7.72,0.121419594,120.244,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,7.0,1.0,1916.2666963741353
1713,6.195,0.10935376,120.4098,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,5.0,1.0,2036.8587841401286
1714,6.615,0.092114847,248.7408,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,4145.545074581461
1715,9.695,0.113844617,157.8604,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2522.4435790336242
1717,9.3,0.089368341,143.8786,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,13.0,2.0,2031.529120404044
1719,13.1,0.07492586,75.3354,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,15.0,4.0,1314.3636092333777
1721,6.825,0.046595951,153.0998,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,6.0,3.0,2538.837799193487
1723,8.26,0.034404287,113.5834,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,1843.4406242294785
1727,15.0,0.118890636,227.9694,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,3676.4569100805306
1730,9.6,0.024477166,189.6214,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,3091.7489743650053
1731,9.5,0.133086933,230.1668,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,3397.7511463308933
1732,13.5,0.159690469,144.2102,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,13.0,0.0,2411.2777036452276
1734,12.5,0.109992376,81.1592,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1255.2876134535377
1735,18.7,0.046276017,154.2682,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,6.0,2.0,2203.8646770221208
1736,12.5,0.071244009,127.102,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,2035.1165677679633
1737,7.27,0.046550645,100.4384,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,6.0,3.0,1732.960300151914
1738,6.8,0.037649797,49.5034,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,13.0,1.0,514.5160816780281
1739,6.36,0.00600295,166.1526,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,9.0,3.0,2458.123243557466
1740,11.395,0.009876591,48.2034,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,15.0,0.0,931.3094717748331
1742,8.63,0.032909657,112.9518,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,5.0,3.0,1848.0434709574447
1745,12.85,0.022599777,179.2318,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,13.0,4.0,3075.726995006385
1746,11.0,0.03788768,40.648,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,9.0,3.0,753.9410312440514
1747,16.25,0.049175079,151.5682,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,4.0,2166.0429558731553
1748,6.965,0.028543185,159.4604,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,6.0,2.0,2730.5314039649506
1749,7.97,0.034446434,170.7422,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,2913.2919281590916
1750,12.15,0.0,254.004,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,4249.56802941165
1751,15.35,0.073581718,94.412,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,4.0,1176.010952658115
1753,10.0,0.067208123,235.559,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,3815.0889591079044
1754,7.85,0.162949459,145.0444,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,10.0,1.0,2394.051199822699
1755,10.1,0.032232864,50.9008,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,499.48985932565256
1758,14.65,0.011235608,57.0614,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,604.9689111712937
1759,8.235,0.082412268,148.5076,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,9.0,2.0,2512.5200891702048
1760,20.2,0.06462627,256.2646,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,3.0,3869.586994719614
1761,17.1,0.07404547,205.8638,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,3487.7944128813665
1764,11.8,0.026031835,101.2674,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,1351.8265463328803
1765,20.2,0.011868237,154.434,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,7.0,3.0,2234.5522726652125
1766,15.1,0.052420442,242.4512,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,4004.930354364052
1768,6.46,0.049153588,145.3102,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,9.0,4.0,2506.5111775061237
1769,8.945,0.08757299,261.191,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,4292.8954440309935
1771,21.25,0.113603432,231.73,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,6.0,1.0,3722.3788326357767
1774,5.11,0.0,164.121,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,2784.264570630746
1776,11.0,0.00898298,123.0756,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,1708.5996881465217
1780,7.84,0.153733623,51.935,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,8.0,3.0,800.8687203189857
1782,9.1,0.008034387,82.5618,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,1385.9521631022849
1786,7.865,0.061308404,164.8526,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,9.0,4.0,2385.641875277685
1787,7.445,0.0,77.2354,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,6.0,3.0,1296.0697137581528
1788,11.1,0.060090767,152.5366,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,2152.7583174601154
1789,20.75,0.0,123.373,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,5.0,2.0,2014.0526607099837
1791,20.7,0.021413299,158.2288,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,8.0,2.0,2615.393900849133
1792,13.35,0.048101713,216.0166,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,13.0,2.0,3603.6865750562233
1795,10.3,0.116932555,155.463,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2449.0389557465137
1796,11.35,0.023417483,185.1608,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,2.0,2745.878190428199
1797,8.355,0.0,93.5462,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,10.0,2.0,1607.3182832143189
1798,5.26,0.0,96.3068,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1604.4562646719128
1799,16.7,0.062140968,60.8562,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,10.0,3.0,1021.866276890647
1800,8.1,0.019849032,87.7198,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,4.0,1144.713887053916
1804,14.0,0.030069149,217.4192,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,4.0,1.0,3587.2486546340565
1808,13.3,0.071563651,59.9536,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,9.0,4.0,997.0601112969111
1810,17.75,0.055063016,144.5444,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,2442.084730102349
1813,15.7,0.0,205.798,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,2.0,3422.998412979033
1814,8.615,0.0,92.9436,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,9.0,2.0,1593.4801067539088
1816,16.0,0.115592409,58.1246,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,10.0,3.0,877.223551651583
1818,18.7,0.091720302,180.8292,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,8.0,1.0,2983.7018982635195
1822,15.7,0.008735936,205.998,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,9.0,1.0,3422.9721593022437
1825,19.75,0.014289425,103.8332,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,8.0,1.0,1722.4819481487143
1826,17.35,0.062851683,90.583,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,1466.3386193490096
1827,5.44,0.017058723,176.037,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,0.0,3055.1066110054776
1828,11.1,0.110580006,190.0846,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,3.0,3060.8865328805664
1829,16.75,0.021310584,52.2298,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,5.0,2.0,530.4006956588632
1832,13.1,0.075245304,77.1354,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,15.0,4.0,932.8887645780096
1833,10.65,0.023951515,56.0272,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,6.0,3.0,920.0421235191975
1834,9.0,0.069828759,263.6884,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,8.0,4.0,4013.742678556942
1835,8.985,0.183403018,100.47,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,7.0,1.0,1504.236058015213
1838,14.5,0.064321473,151.7682,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,9.0,3.0,2160.3706463878857
1839,19.25,0.027080602,197.611,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,3238.567731366182
1840,6.785,0.023010532,209.1928,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,8.0,2.0,3524.2158864757434
1841,16.7,0.038520943,144.6102,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,13.0,2.0,2510.420296075254
1843,17.35,0.146272238,151.505,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,2482.645298574694
1845,9.195,0.122281599,99.4016,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,14.0,4.0,1697.4584681984475
1846,20.1,0.054677324,151.7366,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,4.0,2162.9647491391083
1848,6.75,0.108238986,97.2752,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,9.0,3.0,1541.0426541877373
1849,6.36,0.005987891,163.6526,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,14.0,3.0,2779.631412254786
1850,8.895,0.039033732,207.8296,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,13.0,3.0,3566.174170610591
1853,18.2,0.0,241.4196,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,13.0,3.0,4054.1398988292635
1854,5.88,0.086808977,152.7998,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,10.0,1.0,2178.0367496127897
1855,9.195,0.051607098,77.8644,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,1355.380238228457
1856,8.43,0.177546973,171.9422,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,5.0,2.0,2716.5409555281217
1858,10.8,0.029061192,240.0222,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,3643.262969296086
1859,7.145,0.017786864,161.0578,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,13.0,1.0,2672.1027485164836
1861,18.7,0.070632902,231.201,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,4.0,1.0,3798.232293751856
1864,9.285,0.049239282,244.1144,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,13.0,0.0,4076.430652250868
1865,7.52,0.055117075,128.7994,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,4.0,2182.947560832897
1867,8.85,0.016044864,103.1964,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,1720.031038074641
1868,14.15,0.042145893,51.7982,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,13.0,3.0,854.8631950399695
1869,6.675,0.021700021,35.5874,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,9.0,1.0,628.465069003717
1870,7.26,0.014423523,118.015,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1920.9322411634366
1871,18.2,0.049319685,150.0734,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,2398.7106701090365
1874,5.19,0.042794507,195.011,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,2.0,2878.5532661527964
1875,9.3,0.042966544,87.7172,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,2.0,1386.3951949237203
1877,12.5,0.062440359,197.9426,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,14.0,4.0,3313.2118454129873
1880,12.6,0.048782082,60.5194,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,922.5624708875066
1881,5.88,0.086591206,154.4998,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,2516.6745048468088
1882,15.75,0.135282803,97.87,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,14.0,4.0,1565.1796415356953
1888,19.0,0.0,225.272,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,6.0,4.0,3848.6569912140735
1890,9.3,0.111199491,64.0826,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,13.0,3.0,1097.4596965312535
1891,13.15,0.043941955,182.295,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,13.0,2.0,2702.4149392999248
1892,20.75,0.0,105.9622,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,1720.7123954774356
1893,18.75,0.0,99.3042,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1604.7862401766852
1895,20.35,0.089452302,262.7594,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,4382.313795216198
1896,5.785,0.053847216,86.8856,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1391.707300397176
1897,15.85,0.069382034,219.6166,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,6.0,4.0,3267.2302090171784
1900,16.85,0.160104378,195.7478,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,6.0,4.0,3161.2809166656175
1903,15.85,0.069207981,219.5166,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,3632.1451640677346
1905,16.6,0.135733218,172.7422,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,2750.8738428770935
1907,9.6,0.051424565,258.162,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,9.0,2.0,4265.852687526662
1908,5.405,0.053621283,198.7742,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,5.0,1.0,3264.100798011286
1912,19.7,0.16056791,256.4014,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3.0,3.0,4130.94301699843
1913,6.425,0.063175326,131.2626,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,9.0,3.0,2121.144817114343
1920,15.7,0.122466933,113.0544,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,5.0,3.0,1765.8017341402178
1921,7.55,0.030944625,123.5072,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2016.4820611951736
1924,9.06,0.009774419,212.856,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,3.0,3606.087044688448
1925,16.6,0.016210706,105.8596,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,13.0,0.0,1748.3344355847098
1926,10.5,0.026478367,141.9128,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,2.0,2040.7266078026755
1928,16.75,0.008566545,74.9038,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,1212.9521834527682
1929,12.0,0.075485441,122.3388,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,3.0,2.0,1967.603704822885
1930,17.2,0.056978251,224.4088,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,3788.6566727450686
1932,20.25,0.036382541,221.0482,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,10.0,2.0,3677.928587345455
1933,10.695,0.011423298,74.6038,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,9.0,1.0,1367.4147359016233
1937,20.2,0.099912316,186.8898,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,9.0,1.0,3001.6003469283355
1939,11.65,0.01936859,40.0164,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,3.0,1.0,742.337002765134
1942,7.905,0.055210913,108.0254,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,3.0,2.0,1431.7914735750173
1943,19.25,0.058512492,84.2908,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,8.0,3.0,1058.2146464659481
1944,8.93,0.013176896,55.9614,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,13.0,4.0,1042.8268962702605
1945,11.8,0.076720455,35.8558,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,4.0,3.0,524.4151683594259
1949,9.105,0.038474607,34.89,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,2.0,631.2063364287592
1950,10.8,0.058422401,75.238,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,10.0,4.0,1311.8718736375267
1951,6.095,0.0,142.5154,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,14.0,2.0,2502.498136014208
1952,17.0,0.055422895,222.3114,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,10.0,1.0,3755.2302030592996
1953,12.65,0.069424963,52.4324,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,804.3509619873485
1954,13.65,0.013027225,116.7834,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1953.2120961393944
1961,9.3,0.042291451,122.7388,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,9.0,1.0,1998.8947566003617
1962,20.1,0.034652619,119.9782,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,9.0,1.0,1946.1164540268428
1963,6.38,0.015224339,144.647,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,6.0,2.0,2085.5323379218075
1964,15.35,0.0,196.3768,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,14.0,4.0,3313.9651386130213
1966,5.925,0.096617312,44.1086,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14.0,0.0,750.2731914561573
1968,18.7,0.037591645,112.6886,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,7.0,4.0,1839.8148358398353
1971,6.11,0.102835238,131.5968,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,9.0,2.0,2148.823466278203
1975,7.645,0.066809761,41.7112,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,687.7450183850087
1977,19.0,0.017704532,210.8244,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,3502.20768480612
1984,10.695,0.0,61.7536,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,10.0,3.0,1074.2146943017729
1985,19.35,0.065787291,169.7816,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,9.0,2.0,2476.8234196374037
1987,14.5,0.041241272,41.2454,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,6.0,3.0,768.3078134709158
1990,17.25,0.037243966,165.2526,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,4.0,2732.1955668157193
1991,20.75,0.06327325,153.1682,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,5.0,1.0,2510.4363007547977
1995,18.0,0.015437518,156.4604,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,13.0,4.0,2606.767969751491
1997,6.675,0.021662238,34.9874,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,676.2997137198295
1998,15.15,0.0122633,131.4284,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,6.0,3.0,2167.4339136962312
1999,12.65,0.047228313,110.7202,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,3.0,2.0,1888.4125611246222
2000,8.315,0.0,146.9444,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,9.0,4.0,2161.5209046905597
2003,15.7,0.027611824,171.779,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,9.0,4.0,2952.398002275361
2004,16.2,0.050418702,193.4162,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,13.0,3.0,3220.550177200406
2005,5.44,0.017061949,178.437,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,4.0,1.0,2953.7391172021994
2006,8.67,0.065382126,145.2128,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,2362.4272115759272
